Time (sec),Calculated Load (g/rev),CL Fuel Target (AFR),Comm Fuel Final (AFR),Dyn. Adv. Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Fuel Pressure (psi),Fuel Pressure Target (psi),Gear Position (Gear),Intake Temp Manifold (F),MAF Corr. (g/s),Boost (psi),Oil Temp (F),Req. Torque (Nm),TD Boost Error (psi),TGV Map Ratio (mult),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Accel. Position (%),Baro. Pressure (psi),Coolant Temp (F),Ignition Timing (°),Inj. Duty Cycle (%),Intake Temp (F),MAF Volt. (V),RPM (RPM),Throttle Pos. (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.3.0-17120][2017 USDM WRX MT COBB Custom Features][Reflash: Szymon-2017-WRX-Stage-2-FBO-E-Built-Tuned-No-Burble.ptm - Realtime: Szymon-2017-WRX-Stage-2-FBO-E-Built-Tuned-No-Burble.ptm]
8.227,0.12,14.60,12.46,1.000,0.00,0.00,595,438,3,102,4.98,-11.99,210,0.00,0.43,1.000,0.00,-6.25,22.20,0.0,14.65,192,17.00,1.09,90,1.14,2556,6.3,0.00,0
8.246,0.12,14.60,12.46,1.000,0.00,0.00,595,438,3,102,4.98,-12.02,210,0.00,0.40,1.000,0.00,-6.25,22.20,0.0,14.65,192,17.00,1.09,90,1.18,2554,6.3,0.00,0
8.270,0.12,14.60,12.46,1.000,0.00,0.00,595,438,3,102,4.99,-12.12,210,0.00,0.49,1.000,0.00,-6.25,22.20,0.0,14.65,192,17.00,1.09,90,1.18,2552,6.3,0.00,0
8.287,0.12,14.60,12.46,1.000,0.00,0.00,595,438,3,102,4.99,-11.95,210,0.00,0.54,1.000,0.00,-6.25,22.20,0.0,14.65,192,17.00,1.09,90,1.18,2550,6.3,0.00,0
8.302,0.12,14.60,12.46,1.000,0.00,0.00,595,438,3,102,4.99,-12.04,210,0.00,0.38,1.000,0.00,-6.25,22.20,0.0,14.65,192,17.00,1.09,90,1.18,2549,6.3,0.00,0
8.338,0.12,14.60,12.46,1.000,0.00,0.00,595,438,3,102,4.99,-12.15,210,0.00,0.58,1.000,0.00,-6.25,22.20,0.0,14.65,192,17.00,1.09,90,1.18,2548,6.3,0.00,0
8.361,0.12,14.60,12.46,1.000,0.00,0.00,595,438,3,102,5.00,-12.08,210,0.00,0.58,1.000,0.00,-6.25,22.20,0.0,14.65,192,17.00,1.09,90,1.18,2551,6.3,0.00,0
8.380,0.12,14.60,12.46,1.000,0.00,0.00,595,438,3,102,5.00,-12.00,210,26.85,0.41,1.000,0.00,-6.25,22.20,11.0,14.65,192,17.00,1.09,90,1.18,2545,6.3,0.00,0
8.395,0.12,14.60,13.02,1.000,0.00,0.00,595,438,3,102,5.03,-12.11,210,28.81,2.43,1.000,0.00,-6.25,22.20,31.0,14.65,192,17.00,1.09,90,1.14,2543,9.0,0.00,0
8.417,0.12,14.60,13.02,1.000,0.00,0.00,581,438,3,102,5.28,-12.09,210,36.81,2.93,1.000,0.00,-6.25,22.20,41.2,14.65,192,17.00,1.09,90,1.14,2541,9.0,0.00,0
8.432,0.13,14.60,13.02,1.000,0.00,0.00,559,438,3,102,5.70,-11.74,210,50.69,3.40,1.000,0.00,-6.25,22.20,56.9,14.65,192,18.00,1.08,90,1.38,2548,11.0,0.00,0
8.447,0.13,14.60,13.02,1.000,0.00,0.00,550,438,3,102,6.02,-11.73,210,55.31,3.93,1.000,0.00,-6.25,22.20,59.6,14.65,192,18.00,1.08,90,1.38,2552,11.0,0.00,0
8.472,0.16,14.60,13.02,1.000,0.00,0.00,521,438,3,102,6.80,-11.69,210,68.94,4.62,1.000,0.00,-6.25,22.20,67.5,14.65,192,18.50,1.09,90,1.56,2563,13.3,0.00,0
8.497,0.17,14.59,13.02,1.000,0.00,0.00,500,438,3,102,7.63,-11.03,210,86.94,5.45,1.000,0.00,-6.25,22.20,70.6,14.65,192,18.50,1.09,90,1.56,2567,13.3,0.00,0
8.513,0.19,14.58,13.02,1.000,0.00,0.00,463,438,3,102,9.64,-10.73,210,104.94,6.41,1.000,0.00,-6.25,22.20,77.6,14.65,192,19.00,1.64,90,1.80,2567,16.9,0.00,0
8.534,0.27,14.57,12.93,1.000,0.00,0.00,407,438,3,102,12.90,-10.24,210,131.94,8.47,1.000,0.00,-6.25,22.20,87.8,14.65,192,19.00,1.64,90,1.80,2561,16.9,0.00,0
8.552,0.34,14.57,12.80,1.000,0.00,0.00,385,544,3,102,14.42,-9.26,210,140.94,8.47,1.000,0.00,-6.25,22.20,94.9,14.65,192,20.00,2.18,90,2.10,2563,20.0,0.00,0
8.570,0.40,14.60,12.80,1.000,0.00,0.00,323,690,3,102,17.55,-8.60,210,158.94,8.29,1.000,0.00,-6.25,22.20,100.0,14.65,192,20.00,2.18,90,2.10,2573,20.0,0.00,0
8.597,0.45,14.62,12.80,1.000,0.00,0.00,336,876,3,102,21.02,-7.21,210,176.94,9.37,1.000,0.00,-6.25,22.20,100.0,14.65,192,20.00,3.84,90,2.34,2575,22.7,0.00,0
8.617,0.56,14.63,12.80,1.000,0.00,0.00,458,1048,3,102,24.54,-6.74,210,194.94,9.38,1.000,0.00,-6.25,22.20,100.0,14.65,192,20.00,3.84,90,2.34,2598,22.7,0.00,0
8.654,0.69,14.60,12.80,1.000,0.00,0.00,648,1261,3,102,30.33,-5.00,210,221.94,9.89,1.000,0.00,-6.25,22.20,100.0,14.65,192,7.00,6.12,90,2.52,2621,27.5,1.96,0
8.673,0.80,14.60,12.80,1.000,0.00,0.00,749,1539,3,102,36.44,-3.83,210,248.94,10.72,1.000,0.00,-6.25,21.33,100.0,14.65,192,6.50,5.03,90,2.68,2618,29.8,18.82,0
8.688,0.92,14.40,12.80,1.000,0.00,0.00,992,1632,3,104,39.88,-2.61,210,275.94,11.07,1.000,0.00,-6.25,17.56,100.0,14.65,192,6.50,5.03,90,2.68,2603,29.8,18.82,0
8.715,0.96,14.14,12.80,1.000,0.00,0.00,1134,1699,3,102,42.46,-2.00,210,293.94,11.66,1.000,0.00,-6.25,16.61,100.0,14.65,192,18.50,6.61,90,2.74,2575,56.9,34.12,0
8.730,1.02,14.02,12.80,1.000,0.00,0.00,1220,1765,3,104,45.94,-1.35,210,302.94,12.23,1.000,0.00,-6.25,15.75,100.0,14.65,192,18.50,6.61,90,2.74,2570,56.9,34.12,0
8.757,1.07,13.64,12.80,1.000,0.00,0.00,1345,1765,3,104,46.60,-1.00,210,329.94,15.51,1.000,0.00,-6.25,14.60,100.0,14.65,192,16.00,6.57,90,2.70,2563,99.6,47.06,0
8.779,1.09,13.64,13.68,1.000,0.00,0.00,1439,1765,3,104,47.32,-0.59,210,347.94,15.51,1.000,0.00,-6.25,14.39,100.0,14.65,192,16.00,6.57,90,2.70,2572,99.6,47.06,0
8.794,1.12,13.61,13.68,1.000,0.00,0.00,1483,1818,3,104,48.16,-0.63,210,350.00,17.04,1.000,2.34,-6.25,14.00,100.0,14.65,192,16.00,6.05,90,2.70,2580,99.6,56.47,0
8.820,1.15,13.52,13.63,1.000,0.00,0.00,1531,1818,3,104,50.05,-0.39,210,350.00,17.35,1.000,2.34,-6.25,13.80,100.0,14.65,192,16.00,6.05,90,2.70,2585,99.6,56.47,0
8.834,1.15,13.46,13.63,1.000,0.00,0.00,1578,1818,3,104,49.82,-0.48,210,350.00,17.16,1.000,2.34,-6.25,13.59,100.0,14.65,192,16.00,6.05,90,2.70,2593,99.6,56.47,0
8.858,1.16,13.42,13.49,1.000,0.00,0.00,1553,1818,3,104,51.44,-0.23,210,350.00,17.26,1.000,0.78,-6.25,13.60,100.0,14.65,192,15.00,5.53,90,2.72,2593,99.6,56.86,0
8.882,1.19,13.37,13.44,1.000,0.00,0.00,1589,1818,3,104,53.86,0.16,210,350.00,16.48,1.000,0.78,-6.25,13.55,100.0,14.65,192,14.50,6.08,90,2.64,2593,99.6,57.25,0
8.905,1.20,13.37,13.44,1.000,0.00,0.00,1609,1818,3,104,52.29,0.07,210,350.00,16.48,1.000,0.78,-6.25,13.62,100.0,14.65,192,14.50,6.08,90,2.64,2588,99.6,57.25,0
8.937,1.22,13.25,13.39,1.000,0.00,0.00,1660,1818,3,104,52.66,0.14,210,350.00,16.64,1.000,1.56,-6.25,13.73,100.0,14.65,192,13.00,5.52,90,2.80,2592,99.6,57.65,0
8.943,1.25,13.22,13.34,1.000,0.00,0.00,1656,1818,3,102,54.87,0.86,210,350.00,15.92,1.000,1.56,-6.25,13.79,100.0,14.65,192,13.00,5.52,90,2.80,2589,99.6,57.65,0
8.955,1.25,13.22,13.30,1.000,0.00,0.00,1658,1818,3,102,55.74,0.78,210,350.00,15.92,1.000,3.12,-6.25,13.81,100.0,14.65,192,12.00,6.09,90,2.60,2596,99.6,57.65,0
8.979,1.25,13.22,13.25,1.000,0.00,0.00,1697,1884,3,102,54.93,0.58,210,350.00,16.05,1.000,3.12,-6.25,13.77,100.0,14.65,192,12.00,6.09,90,2.60,2606,99.6,57.65,0
8.995,1.31,13.05,13.25,1.000,0.00,0.00,1771,1884,3,102,56.08,1.08,210,350.00,16.31,1.000,3.12,-6.25,13.66,100.0,14.65,192,11.50,6.12,90,2.92,2613,99.6,58.04,0
9.016,1.36,13.05,13.20,1.000,0.00,0.00,1783,1884,3,102,59.19,0.93,210,350.00,15.86,1.000,3.12,-6.25,13.60,100.0,14.65,192,11.50,6.12,90,2.92,2616,99.6,58.04,0
9.048,1.32,12.94,13.07,1.000,0.00,0.00,1701,1884,3,102,59.84,1.32,210,350.00,16.02,1.000,3.91,-6.25,13.43,100.0,14.65,192,9.50,6.14,90,2.64,2621,99.6,58.04,0
9.055,1.33,13.02,12.98,1.000,0.00,0.00,1770,1884,3,102,58.25,1.26,210,350.00,15.68,1.000,3.91,-6.25,13.47,100.0,14.65,192,9.50,6.14,90,2.64,2620,99.6,58.04,0
9.071,1.40,12.99,13.07,1.000,0.00,0.00,1817,1884,3,102,61.36,1.37,210,350.00,15.72,1.000,3.91,-6.25,13.37,100.0,14.65,192,9.50,6.16,90,2.98,2623,99.6,58.43,0
9.095,1.34,12.85,13.02,1.000,0.00,0.00,1791,1884,3,102,62.15,1.69,210,350.00,15.26,1.000,3.91,-6.25,13.25,100.0,14.65,192,9.50,6.16,90,2.98,2634,99.6,58.43,0
9.111,1.40,12.82,12.89,1.000,0.00,0.00,1773,1884,3,102,62.81,2.05,210,350.00,15.42,1.000,3.91,-6.25,13.18,100.0,14.65,192,9.00,6.76,90,2.70,2638,99.6,58.43,0
9.134,1.44,12.85,12.84,1.000,0.00,0.00,1860,1884,3,102,63.22,2.00,210,350.00,15.05,1.000,3.91,-6.25,13.12,100.0,14.65,192,9.00,6.76,90,2.70,2644,99.6,58.43,0
9.150,1.46,12.79,12.89,1.000,0.00,0.00,1808,1884,3,102,65.37,2.46,210,350.00,15.20,1.000,3.12,-6.25,12.99,100.0,14.65,192,8.50,7.36,90,3.02,2660,99.6,58.43,0
9.180,1.46,12.45,12.80,1.000,0.00,0.00,1721,1884,3,102,66.11,2.37,210,350.00,14.85,1.000,3.12,-6.25,12.87,100.0,14.65,192,8.50,7.36,90,3.02,2663,99.6,58.43,0
9.194,1.50,12.36,12.46,1.000,0.00,0.00,1807,1884,3,102,67.52,3.01,210,350.00,14.14,1.000,4.69,-6.25,12.83,100.0,14.65,192,8.00,7.41,90,2.78,2675,99.6,58.82,0
9.219,1.51,12.17,12.38,1.000,0.00,0.00,1782,1884,3,102,67.51,2.90,210,350.00,14.32,1.000,4.69,-6.25,12.86,100.0,14.65,192,8.00,7.41,90,2.78,2676,99.6,58.82,0
9.244,1.53,12.08,12.18,1.000,0.00,0.00,1752,1884,3,102,68.34,2.84,210,350.00,14.44,1.000,7.03,-6.25,12.82,100.0,14.65,192,7.50,7.99,90,3.04,2674,99.6,58.82,0
9.266,1.56,11.80,12.10,1.000,0.00,0.00,1700,1884,3,102,70.17,3.67,210,350.00,13.68,1.000,7.03,-6.25,12.65,100.0,14.65,192,7.50,7.99,90,3.04,2684,99.6,58.82,0
9.283,1.62,11.77,11.98,1.000,0.00,0.00,1816,1884,3,102,72.04,4.08,210,350.00,13.21,1.000,7.81,-6.25,12.54,100.0,14.65,192,7.00,8.59,90,2.98,2685,99.6,59.22,0
9.308,1.63,11.77,11.80,1.000,0.00,0.00,1818,1884,3,102,72.95,3.94,210,350.00,13.47,1.000,7.03,-6.25,12.19,100.0,14.65,192,7.00,9.21,90,3.00,2698,99.6,59.22,0
9.328,1.63,11.72,11.80,1.000,0.00,0.00,1810,1884,3,102,73.93,4.28,210,350.00,13.66,1.000,7.03,-6.25,12.19,100.0,14.65,192,7.00,9.21,90,3.00,2702,99.6,59.22,0
9.343,1.66,11.70,11.72,1.000,0.00,0.00,1734,1884,3,102,75.77,4.52,210,350.00,13.05,1.000,5.47,-5.47,11.89,100.0,14.65,192,7.00,9.84,90,3.18,2712,99.6,59.61,0
9.371,1.68,11.69,11.72,1.000,0.00,0.00,1884,1884,3,102,78.54,5.34,210,350.00,12.89,1.000,5.47,-5.47,11.76,100.0,14.65,192,7.00,9.84,90,3.18,2723,99.6,59.61,0
9.386,1.76,11.67,11.72,1.000,0.00,0.00,1810,1884,3,102,79.84,5.23,210,350.00,12.44,1.000,5.47,-5.47,11.70,100.0,14.65,192,7.00,9.84,90,3.18,2721,99.6,59.61,0
9.410,1.72,11.67,11.72,1.000,0.00,0.00,1877,1884,3,102,80.06,5.12,210,350.00,12.52,1.000,4.69,-4.69,11.65,100.0,14.65,192,7.50,9.87,90,2.92,2728,99.6,59.61,0
9.424,1.73,11.67,11.69,1.000,0.00,0.00,1843,1884,3,102,80.71,5.04,210,350.00,12.52,1.000,4.69,-4.69,11.59,100.0,14.65,192,7.50,9.87,90,2.92,2739,99.6,59.61,0
9.451,1.76,11.65,11.69,1.000,0.00,0.00,1874,1884,3,102,81.41,5.55,210,350.00,12.22,1.000,3.91,-4.69,11.61,100.0,14.65,192,7.50,9.94,90,3.18,2742,99.6,59.61,0
9.461,1.78,11.65,11.69,1.000,0.00,0.00,1909,1884,3,102,82.85,5.76,210,350.00,12.22,1.000,3.91,-4.69,11.54,100.0,14.65,192,7.50,9.94,90,3.18,2752,99.6,59.61,0
9.477,1.84,11.56,11.65,1.000,0.00,0.00,1775,1884,3,102,84.96,6.60,210,350.00,11.26,1.000,3.91,-4.69,11.50,100.0,14.65,192,7.00,9.99,90,3.22,2756,99.6,60.00,0
9.505,1.87,11.56,11.58,1.000,0.00,0.00,1827,1884,3,102,86.47,6.53,210,350.00,11.33,1.000,3.91,-4.69,11.62,100.0,14.65,192,7.00,9.99,90,3.22,2770,99.6,60.00,0
9.526,1.87,11.56,11.58,1.000,0.00,0.00,1816,1884,3,102,86.92,6.47,210,350.00,11.41,1.000,4.69,-3.12,11.58,100.0,14.65,192,7.00,10.63,90,3.02,2770,99.6,60.00,0
9.551,1.89,11.56,11.58,1.000,0.00,0.00,1803,1884,3,102,88.03,6.56,210,350.00,11.57,1.000,5.47,-2.34,11.64,100.0,14.65,192,6.50,11.27,90,3.26,2783,99.6,60.39,0
9.565,1.90,11.56,11.58,1.000,0.00,0.00,1750,1884,3,102,89.65,7.09,210,350.00,11.48,1.000,5.47,-2.34,11.44,100.0,14.65,192,6.50,11.27,90,3.26,2784,99.6,60.39,0
9.588,1.94,11.56,11.58,1.000,0.00,0.00,1775,1884,3,102,90.94,7.10,210,350.00,10.99,1.000,5.47,-2.34,11.44,100.0,14.65,192,6.50,11.27,90,3.26,2795,99.6,60.39,0
9.603,1.97,11.50,11.58,1.000,0.00,0.00,1835,1884,3,102,94.61,8.10,210,350.00,10.75,1.000,3.12,-1.56,11.25,100.0,14.65,192,6.00,11.93,90,3.34,2807,99.6,60.00,0
9.623,2.02,11.50,11.51,1.000,0.00,0.00,1968,1884,3,102,94.37,8.23,210,350.00,10.06,1.000,2.34,-0.78,11.32,100.0,14.65,192,5.50,11.43,90,3.20,2820,99.6,60.78,0
9.642,2.08,11.50,11.51,1.000,0.00,0.00,1891,1884,3,100,98.23,8.25,210,350.00,10.08,1.000,2.34,-0.78,11.31,100.0,14.65,192,5.50,11.43,90,3.20,2826,99.6,60.78,0
9.671,2.06,11.50,11.51,1.000,0.00,0.00,1909,1884,3,100,96.41,8.29,210,350.00,10.04,1.000,2.34,-0.78,11.39,100.0,14.65,192,5.50,11.43,90,3.20,2830,99.6,60.78,0
9.686,2.07,11.50,11.51,1.000,0.00,0.00,1877,1884,3,100,99.31,8.24,210,350.00,10.04,1.000,3.12,0.00,11.21,100.0,14.65,192,6.00,12.07,90,3.20,2835,99.6,60.78,0
9.701,2.07,11.50,11.51,1.000,0.00,0.00,1778,1884,3,100,99.25,8.30,210,350.00,10.14,1.000,3.12,0.00,11.15,100.0,14.65,192,6.00,12.07,90,3.20,2841,99.6,60.78,0
9.730,2.11,11.50,11.51,1.000,0.00,0.00,1975,1884,3,100,101.14,8.54,210,350.00,10.12,1.000,1.56,0.78,11.07,100.0,14.65,192,6.00,12.72,90,3.38,2848,99.6,61.18,0
9.737,2.12,11.50,11.51,1.000,0.00,0.00,1927,1884,3,100,101.83,9.16,210,350.00,9.92,1.000,1.56,0.78,11.12,100.0,14.65,192,6.00,12.72,90,3.38,2853,99.6,61.18,0
9.752,2.15,11.43,11.51,1.000,0.00,0.00,1840,1884,3,100,103.20,9.58,210,350.00,9.34,1.000,1.56,1.56,11.21,100.0,14.65,192,6.00,13.40,88,3.50,2859,99.6,61.18,0
9.766,2.16,11.43,11.44,1.000,0.00,0.00,1934,1938,3,100,104.60,9.89,210,350.00,8.97,1.000,1.56,1.56,11.12,100.0,14.65,192,6.00,13.40,88,3.50,2869,99.6,61.18,0
9.793,2.19,11.43,11.44,1.000,0.00,0.00,1964,1938,3,100,105.07,10.28,210,350.00,8.94,1.000,1.56,1.56,11.19,100.0,14.65,192,6.00,13.40,88,3.50,2883,99.6,61.18,0
9.805,2.20,11.43,11.44,1.000,0.00,0.00,1966,1938,3,100,108.61,10.62,210,350.00,8.27,1.000,0.78,1.56,11.22,100.0,14.65,192,6.00,13.53,90,3.46,2893,99.6,61.57,0
9.831,2.26,11.43,11.44,1.000,0.00,0.00,2012,1991,3,100,109.69,10.71,210,350.00,8.09,1.000,0.78,1.56,11.27,100.0,14.65,192,6.00,13.53,90,3.46,2906,99.6,61.57,0
9.846,2.31,11.37,11.44,1.000,0.00,0.00,1918,2044,3,100,112.34,10.87,210,350.00,7.98,1.000,1.56,1.56,11.16,100.0,14.65,192,5.50,13.64,88,3.40,2909,99.6,61.18,0
9.864,2.30,11.37,11.44,1.000,0.00,0.00,1865,2044,3,100,112.99,11.15,210,350.00,7.77,1.000,1.56,1.56,11.31,100.0,14.65,192,5.50,13.64,88,3.40,2914,99.6,61.18,0
9.883,2.35,11.37,11.40,1.000,0.00,0.00,1991,2044,3,100,114.69,11.27,210,350.00,7.71,1.000,1.56,1.56,11.19,100.0,14.65,192,5.50,14.34,88,3.38,2929,99.6,61.57,0
9.906,2.35,11.37,11.40,1.000,0.00,0.00,1890,2044,3,100,115.19,11.39,210,350.00,7.66,1.000,1.56,1.56,11.23,100.0,14.65,192,5.50,14.34,88,3.38,2930,99.6,61.57,0
9.922,2.38,11.37,11.40,1.000,0.00,0.00,2050,2044,3,100,116.97,11.47,210,350.00,7.59,1.000,1.56,1.56,11.25,100.0,14.65,192,5.00,14.37,88,3.38,2939,99.6,61.96,0
9.944,2.40,11.37,11.40,1.000,0.00,0.00,1970,2044,3,100,118.44,11.68,210,350.00,7.51,1.000,1.56,1.56,11.15,100.0,14.65,192,5.00,14.37,88,3.38,2944,99.6,61.96,0
9.961,2.42,11.37,11.40,1.000,0.00,0.00,2126,2044,3,100,119.41,11.88,210,350.00,7.38,1.000,0.78,1.56,11.18,100.0,14.65,192,5.00,14.45,88,3.46,2956,99.6,61.96,0
9.985,2.44,11.31,11.40,1.000,0.00,0.00,2071,2110,3,100,120.38,12.16,210,350.00,7.22,1.000,0.78,1.56,10.99,100.0,14.65,192,5.00,14.45,88,3.46,2960,99.6,61.96,0
10.002,2.43,11.31,11.33,1.000,0.00,0.00,2128,2110,3,100,121.19,12.43,210,350.00,6.98,1.000,0.00,1.56,11.08,100.0,14.65,192,3.50,14.56,88,3.52,2983,99.6,62.35,0
10.025,2.43,11.31,11.33,1.000,0.00,0.00,2110,2110,3,100,122.46,12.56,210,350.00,6.95,1.000,0.00,1.56,11.20,100.0,14.65,192,3.50,14.56,88,3.52,2992,99.6,62.35,0
10.042,2.47,11.24,11.33,1.000,0.00,0.00,2151,2110,3,100,124.17,12.78,210,350.00,6.87,1.000,0.78,1.56,11.15,100.0,14.65,192,3.50,14.72,88,3.56,3009,99.6,62.35,0
10.065,2.50,11.24,11.33,1.000,0.00,0.00,2106,2110,3,100,125.46,13.08,210,350.00,6.66,1.000,0.78,1.56,11.29,100.0,14.65,192,3.50,14.72,88,3.56,3012,99.6,62.35,0
10.082,2.51,11.24,11.27,1.000,0.00,0.00,2139,2110,3,100,126.46,13.45,210,350.00,6.33,1.000,1.56,1.56,11.16,100.0,14.65,192,2.00,14.80,88,3.62,3017,99.6,62.75,0
10.106,2.50,11.24,11.27,1.000,0.00,0.00,2038,2110,3,100,126.27,13.73,210,350.00,6.03,1.000,1.56,1.56,11.27,100.0,14.65,192,2.00,14.80,88,3.62,3025,99.6,62.75,0
10.122,2.51,11.24,11.27,1.000,0.00,0.00,2130,2110,3,100,126.81,13.86,210,350.00,5.85,1.000,0.78,1.56,11.19,100.0,14.65,192,2.50,15.49,88,3.54,3032,99.6,62.75,0
10.145,2.53,11.24,11.27,1.000,0.00,0.00,2029,2110,3,100,129.17,13.97,210,350.00,5.87,1.000,0.78,1.56,11.25,100.0,14.65,192,2.50,15.49,88,3.54,3046,99.6,62.75,0
10.174,2.57,11.24,11.27,1.000,0.00,0.00,2112,2163,3,100,131.29,14.40,210,350.00,5.54,1.000,0.78,1.56,11.19,100.0,14.65,192,2.00,15.59,88,3.60,3057,99.6,63.14,0
10.182,2.57,11.18,11.27,1.000,0.00,0.00,2078,2163,3,100,132.24,14.84,210,350.00,5.27,1.000,0.78,1.56,11.24,100.0,14.65,192,2.00,15.59,88,3.60,3061,99.6,63.14,0
10.194,2.56,11.18,11.27,1.000,0.00,0.00,2244,2163,3,100,132.35,15.19,210,350.00,4.84,1.000,0.78,1.56,11.23,100.0,14.65,192,1.50,16.39,88,3.56,3078,99.6,63.14,0
10.215,2.55,11.18,11.20,1.000,0.00,0.00,2232,2163,3,100,133.33,15.26,210,350.00,4.84,1.000,0.78,1.56,11.21,100.0,14.65,192,1.50,16.39,88,3.56,3095,99.6,63.14,0
10.247,2.65,11.12,11.20,1.000,0.00,0.00,2160,2163,3,99,137.75,15.59,210,350.00,4.59,1.000,2.34,1.56,11.29,100.0,14.65,192,1.50,16.54,88,3.52,3105,99.6,63.53,0
10.261,2.65,11.12,11.13,1.000,0.00,0.00,2008,2163,3,99,135.80,16.03,210,350.00,4.17,1.000,2.34,1.56,11.32,100.0,14.65,192,1.50,16.54,88,3.52,3105,99.6,63.53,0
10.276,2.68,11.12,11.13,1.000,0.00,0.00,2310,2163,3,99,138.70,15.98,210,350.00,4.17,1.000,3.12,1.56,11.49,100.0,14.65,192,2.00,17.92,88,3.68,3114,99.6,63.92,0
10.304,2.69,11.12,11.13,1.000,0.00,0.00,2126,2163,3,99,137.50,16.72,210,350.00,4.29,1.000,3.12,1.56,11.21,100.0,14.65,192,2.00,17.92,88,3.68,3124,99.6,63.92,0
10.318,2.65,11.12,11.13,1.000,0.00,0.00,2238,2163,3,99,140.19,16.31,210,350.00,4.12,1.000,2.34,1.56,11.16,100.0,14.65,192,2.00,18.73,88,3.74,3138,99.6,63.92,0
10.325,2.66,11.12,11.13,1.000,0.00,0.00,2169,2163,3,99,141.19,16.04,210,350.00,4.12,1.000,2.34,1.56,11.05,100.0,14.65,192,2.00,18.73,88,3.74,3145,99.6,63.92,0
10.362,2.74,11.06,11.13,1.000,0.00,0.00,2039,2163,3,99,144.54,15.98,210,350.00,4.71,1.000,1.56,1.56,11.07,100.0,14.65,192,2.00,18.16,88,3.92,3164,99.6,63.92,0
10.384,2.74,11.06,11.07,1.000,0.00,0.00,2069,2163,3,99,143.40,16.17,210,350.00,4.71,1.000,1.56,1.56,11.05,100.0,14.65,192,2.00,18.16,88,3.92,3171,99.6,63.92,0
10.401,2.73,11.06,11.07,1.000,0.00,0.00,2214,2163,3,99,145.43,16.70,210,350.00,4.20,1.000,1.56,1.56,11.04,100.0,14.65,192,2.00,17.61,88,3.80,3191,99.6,64.31,0
10.419,2.66,10.99,11.07,1.000,0.00,0.00,2150,2163,3,99,147.23,16.90,210,350.00,3.94,1.000,1.56,1.56,11.22,100.0,14.65,192,2.00,17.61,88,3.80,3202,99.6,64.31,0
10.443,2.72,10.99,11.00,1.000,0.00,0.00,2198,2163,3,99,145.30,17.40,210,350.00,3.57,1.000,3.91,1.56,11.08,100.0,14.65,192,2.00,17.78,88,3.56,3215,99.6,64.31,0
10.457,2.74,10.99,11.00,1.000,0.00,0.00,2062,2163,3,99,146.95,17.54,210,350.00,3.31,1.000,3.91,1.56,11.19,100.0,14.65,192,2.00,17.78,88,3.56,3217,99.6,64.31,0
10.485,2.75,10.99,11.00,1.000,0.00,0.00,2077,2163,3,99,147.28,17.58,210,350.00,3.31,1.000,3.91,1.56,11.02,100.0,14.65,192,2.00,19.22,88,3.78,3218,99.6,64.71,0
10.497,2.73,10.99,11.00,1.000,0.00,0.00,1983,2163,3,99,148.45,17.32,210,350.00,3.53,1.000,3.91,1.56,10.98,100.0,14.65,192,2.00,19.22,88,3.78,3224,99.6,64.71,0
10.517,2.73,10.99,11.00,1.000,0.00,0.00,2247,2163,3,99,148.51,17.03,210,350.00,3.53,1.000,2.34,1.56,11.03,100.0,14.65,192,2.00,18.61,88,3.90,3238,99.6,64.71,0
10.531,2.74,10.99,11.00,1.000,0.00,0.00,2184,2163,3,99,149.78,17.03,210,350.00,3.82,1.000,2.34,1.56,11.04,100.0,14.65,192,2.00,18.61,88,3.90,3251,99.6,64.71,0
10.545,2.77,10.98,11.00,1.000,0.00,0.00,2021,2163,3,99,151.67,17.80,210,350.00,3.82,1.000,3.12,1.56,10.96,100.0,14.65,192,2.50,18.79,88,3.74,3262,99.6,64.71,0
10.571,2.81,10.98,11.00,1.000,0.00,0.00,2012,2163,3,99,151.69,17.52,210,350.00,3.33,1.000,3.12,1.56,11.09,100.0,14.65,192,2.50,18.79,88,3.74,3269,99.6,64.71,0
10.576,2.79,10.98,11.00,1.000,0.00,0.00,2298,2163,3,99,152.48,18.41,210,350.00,3.33,1.000,3.12,1.56,11.11,100.0,14.65,192,2.50,18.79,88,3.74,3280,99.6,64.71,0
10.599,2.79,10.98,11.00,1.000,0.00,0.00,2107,2163,3,99,151.24,18.16,210,350.00,2.43,1.000,2.34,1.56,10.87,100.0,14.65,192,2.50,18.95,88,3.80,3292,99.6,63.92,0
10.624,2.77,10.96,10.97,1.000,0.00,0.00,2217,2163,3,99,154.89,17.34,210,350.00,2.91,1.000,3.12,1.56,11.09,100.0,14.65,192,2.50,19.14,88,3.92,3323,99.6,64.71,0
10.644,2.82,10.96,10.97,1.000,0.00,0.00,2102,2163,3,99,156.97,17.29,210,350.00,3.63,1.000,3.12,1.56,11.05,100.0,14.65,192,2.50,19.14,88,3.92,3330,99.6,64.71,0
10.675,2.81,10.96,10.97,1.000,0.00,0.00,2226,2163,3,99,156.06,17.52,210,350.00,3.33,1.000,3.12,1.56,10.98,100.0,14.65,192,2.50,19.14,88,3.92,3329,99.6,64.71,0
