Time (sec),Calculated Load (g/rev),CL Fuel Target (AFR),Comm Fuel Final (AFR),Dyn. Adv. Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Fuel Pressure (psi),Fuel Pressure Target (psi),Gear Position (Gear),Intake Temp Manifold (F),MAF Corr. (g/s),Boost (psi),Oil Temp (F),Req. Torque (Nm),TD Boost Error (psi),TGV Map Ratio (mult),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Accel. Position (%),Baro. Pressure (psi),Coolant Temp (F),Ignition Timing (°),Inj. Duty Cycle (%),Intake Temp (F),MAF Volt. (V),RPM (RPM),Throttle Pos. (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.3.0-17120][2017 USDM WRX MT COBB Custom Features][Reflash: Szymon-2017-WRX-Stage-2-FBO-E-Built-Tuned-No-Burble.ptm - Realtime: Szymon-2017-WRX-Stage-2-FBO-E-Built-Tuned-No-Burble.ptm]
57.289,0.58,14.62,14.64,1.000,0.00,0.00,1293,1181,4,104,20.75,-6.79,209,35.75,-1.67,1.000,0.78,-3.91,14.49,1.2,14.79,192,23.00,2.31,93,1.70,2159,9.8,0.00,0
57.313,0.54,14.62,14.64,1.000,0.00,0.00,1267,1128,4,104,19.54,-6.71,209,28.18,-1.67,1.000,0.78,-3.91,14.50,0.0,14.79,192,23.00,2.31,93,1.70,2158,9.8,0.00,0
57.330,0.50,14.61,14.64,1.000,0.00,0.00,1215,1022,4,104,17.86,-7.35,209,20.59,-2.18,1.000,0.78,-3.91,14.45,0.0,14.79,192,24.00,2.30,93,1.56,2161,7.8,0.00,0
57.350,0.47,14.61,14.64,1.000,0.00,0.00,1182,929,4,104,16.94,-7.48,209,19.76,-2.18,1.000,0.78,-3.91,14.44,0.0,14.79,192,24.00,2.30,93,1.56,2161,7.8,0.00,0
57.381,0.44,14.60,14.64,1.000,0.00,0.00,1121,876,4,104,15.82,-8.07,209,19.29,-2.10,1.000,0.78,-3.91,14.41,0.0,14.79,192,26.00,1.84,91,1.48,2161,7.8,0.00,0
57.387,0.41,14.59,14.64,1.000,0.00,0.00,1066,783,4,104,14.93,-8.66,209,19.05,-1.55,1.000,0.78,-3.91,14.37,0.4,14.79,192,26.00,1.84,91,1.48,2162,7.8,0.00,0
57.414,0.39,14.59,14.64,1.000,0.00,0.00,1033,730,4,104,14.08,-8.59,209,18.58,-0.99,1.000,0.78,-3.91,14.38,0.8,14.79,192,27.50,1.38,91,1.32,2161,7.5,0.00,0
57.428,0.37,14.58,14.59,1.000,0.00,0.00,1002,730,4,102,13.61,-8.66,209,18.10,-1.10,1.000,0.78,-3.91,14.39,0.8,14.79,192,27.50,1.38,91,1.32,2162,7.5,0.00,0
57.444,0.35,14.57,14.70,1.000,0.00,0.00,944,664,4,102,12.78,-9.12,209,17.62,-0.53,1.000,0.00,-3.91,14.35,1.2,14.79,192,28.00,1.38,91,1.36,2162,7.8,0.00,0
57.458,0.34,14.57,14.70,1.000,0.00,0.00,912,610,4,102,12.28,-9.27,209,17.15,-0.63,1.000,0.00,-3.91,14.36,1.6,14.79,192,28.00,1.38,91,1.36,2165,7.8,0.00,0
57.485,0.31,14.57,14.76,1.000,0.00,0.00,868,610,4,102,11.55,-9.49,209,16.44,-0.35,1.000,0.00,-3.91,14.40,2.4,14.79,192,28.00,1.38,91,1.32,2166,7.8,0.00,0
57.500,0.31,14.56,14.82,1.000,0.00,0.00,838,544,4,102,11.28,-9.84,209,16.33,-0.34,1.000,0.00,-3.91,14.40,2.7,14.79,192,28.00,1.38,91,1.32,2164,7.8,0.00,0
57.520,0.30,14.56,14.82,1.000,0.00,0.00,812,544,4,102,10.96,-9.83,209,20.12,0.10,1.000,0.00,-3.91,14.41,3.5,14.79,192,28.00,1.38,91,1.32,2166,7.8,0.00,0
57.551,0.28,14.55,14.82,1.000,0.00,0.00,770,491,4,102,10.58,-9.95,209,21.05,0.31,1.000,0.00,-3.91,14.40,3.5,14.79,192,28.50,1.39,91,1.32,2163,8.2,0.00,0
57.557,0.28,14.55,14.82,1.000,0.00,0.00,744,491,4,102,10.42,-9.99,209,21.59,0.52,1.000,0.00,-3.91,14.40,3.9,14.79,192,28.50,1.39,91,1.32,2167,8.2,0.00,0
57.583,0.28,14.55,14.87,1.000,0.00,0.00,721,491,4,102,10.29,-10.28,209,21.58,0.80,1.000,0.00,-3.91,14.40,3.9,14.79,192,28.50,1.39,91,1.34,2168,8.2,0.00,0
57.598,0.27,14.55,14.87,1.000,0.00,0.00,692,491,4,102,10.15,-10.20,209,21.89,0.80,1.000,0.00,-3.91,14.35,3.9,14.79,192,28.50,1.39,91,1.34,2167,8.2,0.00,0
57.613,0.27,14.54,14.87,1.000,0.00,0.00,656,491,4,102,9.99,-10.19,209,22.46,0.77,1.000,0.00,-3.91,14.30,3.9,14.79,192,28.50,1.39,91,1.36,2170,8.6,0.00,0
57.630,0.27,14.54,14.87,1.000,0.00,0.00,634,491,4,102,9.92,-10.28,209,22.16,0.77,1.000,0.00,-3.91,14.30,3.9,14.79,192,28.50,1.39,91,1.36,2169,8.6,0.00,0
57.657,0.26,14.54,14.87,1.000,0.00,0.00,591,491,4,102,9.75,-10.33,209,23.06,0.97,1.000,-0.78,-3.91,14.20,3.9,14.79,192,28.50,1.39,93,1.38,2164,8.6,0.00,0
57.680,0.26,14.54,14.87,1.000,0.00,0.00,564,438,4,102,9.67,-10.30,209,23.69,0.99,1.000,-0.78,-3.91,14.15,4.3,14.79,192,28.50,1.39,93,1.38,2162,8.6,0.00,0
57.692,0.26,14.54,14.87,1.000,0.00,0.00,530,438,4,102,9.57,-10.49,209,24.86,1.26,1.000,-0.78,-3.91,14.08,4.3,14.79,192,28.50,1.38,93,1.38,2162,7.8,0.00,0
57.715,0.26,14.54,14.87,1.000,0.00,0.00,502,438,4,102,9.43,-10.47,209,26.93,1.26,1.000,-0.78,-3.91,14.03,5.1,14.79,192,28.50,1.38,93,1.38,2161,7.8,0.00,0
57.729,0.25,14.54,14.87,1.000,0.00,0.00,488,438,4,102,9.30,-10.52,209,28.98,1.39,1.000,-1.56,-3.91,13.96,5.9,14.79,192,28.50,1.38,91,1.36,2159,8.2,0.00,0
57.745,0.25,14.55,14.93,1.000,0.00,0.00,456,438,4,102,9.16,-10.59,209,35.16,1.72,1.000,-1.56,-3.91,13.86,6.3,14.79,192,28.50,1.38,91,1.36,2160,8.2,0.00,0
57.764,0.25,14.55,14.93,1.000,0.00,0.00,441,438,4,102,9.15,-10.70,209,35.14,2.09,1.000,-2.34,-3.91,13.80,6.3,14.79,192,28.50,1.38,93,1.36,2162,9.0,0.00,0
57.788,0.25,14.55,14.93,1.000,0.00,0.00,410,438,4,102,9.19,-10.69,209,35.95,2.25,1.000,-2.34,-3.91,13.75,6.3,14.79,192,28.50,1.38,93,1.36,2160,9.0,0.00,0
57.803,0.25,14.55,14.93,1.000,0.00,0.00,409,438,4,102,9.24,-10.65,209,35.91,2.25,1.000,-3.12,-3.91,13.72,6.3,14.79,192,28.50,1.39,93,1.44,2162,9.0,0.00,0
57.828,0.25,14.55,14.93,1.000,0.00,0.00,404,438,4,102,9.29,-10.61,209,35.86,2.20,1.000,-3.12,-3.91,13.69,6.3,14.79,192,28.50,1.39,93,1.44,2166,9.0,0.00,0
57.843,0.25,14.55,14.93,1.000,0.00,0.00,378,438,4,102,9.33,-10.52,209,36.65,2.16,1.000,-3.91,-3.91,13.67,6.3,14.79,192,28.50,1.85,93,1.44,2169,9.4,0.00,0
57.868,0.26,14.55,14.93,1.000,0.00,0.00,378,438,4,102,9.37,-10.66,209,39.92,2.16,1.000,-3.91,-3.91,13.69,6.7,14.79,192,28.50,1.85,93,1.44,2168,9.4,0.00,0
57.873,0.26,14.54,14.93,1.000,0.00,0.00,383,438,4,102,9.39,-10.71,209,42.36,2.69,1.000,-3.91,-3.91,13.71,7.1,14.79,192,28.50,1.85,93,1.44,2170,9.4,0.00,0
57.888,0.26,14.54,14.87,1.000,0.00,0.00,379,438,4,102,9.53,-10.68,209,45.60,2.69,1.000,-3.91,-3.91,13.73,7.1,14.79,192,28.50,1.85,93,1.42,2169,10.2,0.00,0
57.903,0.26,14.54,14.87,1.000,0.00,0.00,380,438,4,102,9.67,-10.61,209,45.59,2.89,1.000,-3.91,-3.91,13.75,7.1,14.79,192,28.50,1.85,93,1.42,2170,10.2,0.00,0
57.918,0.26,14.54,14.87,1.000,0.00,0.00,379,438,4,102,9.80,-10.41,209,45.62,2.61,1.000,-3.91,-3.91,13.78,7.1,14.79,192,28.00,1.85,93,1.52,2167,10.2,0.00,0
57.946,0.27,14.54,14.87,1.000,0.00,0.00,383,438,4,102,10.07,-10.40,209,47.75,2.63,1.000,-3.91,-3.91,13.84,7.1,14.79,192,28.00,1.85,93,1.52,2169,10.2,0.00,0
57.961,0.27,14.54,14.87,1.000,0.00,0.00,383,438,4,102,10.32,-10.25,209,48.48,2.76,1.000,-3.91,-3.91,13.87,7.1,14.79,192,28.00,1.85,93,1.58,2171,11.8,0.00,0
57.984,0.30,14.55,14.87,1.000,0.00,0.00,378,491,4,102,10.92,-10.08,209,50.23,2.65,1.000,-3.91,-3.91,13.95,7.5,14.79,192,28.00,1.85,93,1.58,2174,11.8,0.00,0
58.001,0.31,14.55,14.82,1.000,0.00,0.00,403,491,4,102,11.34,-9.84,209,51.71,2.60,1.000,-3.91,-3.91,13.98,7.5,14.79,192,28.00,1.85,93,1.70,2171,12.2,0.00,0
58.016,0.31,14.56,14.82,1.000,0.00,0.00,418,544,4,102,11.69,-9.59,209,52.48,2.47,1.000,-3.91,-3.91,14.05,7.5,14.79,192,28.00,1.85,93,1.70,2174,12.2,0.00,0
58.047,0.34,14.56,14.82,1.000,0.00,0.00,434,544,4,102,12.19,-9.53,209,53.58,2.33,1.000,-3.12,-3.91,14.11,7.8,14.79,192,28.00,2.32,93,1.72,2175,11.8,0.00,0
58.061,0.34,14.57,14.76,1.000,0.00,0.00,439,610,4,102,12.42,-9.43,209,54.50,2.37,1.000,-3.12,-3.91,14.16,7.8,14.79,192,28.00,2.32,93,1.72,2171,11.8,0.00,0
58.076,0.34,14.57,14.76,1.000,0.00,0.00,468,610,4,102,12.60,-9.42,209,53.65,2.27,1.000,-3.12,-3.91,14.22,7.5,14.79,192,28.00,2.32,93,1.72,2170,11.8,0.00,0
58.093,0.35,14.57,14.76,1.000,0.00,0.00,493,610,4,102,12.67,-9.38,209,53.75,2.17,1.000,-3.12,-3.91,14.28,7.5,14.79,192,27.50,1.85,91,1.68,2164,11.8,0.00,0
58.118,0.35,14.57,14.70,1.000,0.00,0.00,485,610,4,102,12.84,-9.27,209,53.84,2.04,1.000,-2.34,-3.91,14.42,7.5,14.79,192,27.50,1.84,93,1.66,2160,11.8,0.00,0
58.143,0.35,14.57,14.70,1.000,0.00,0.00,512,610,4,102,12.96,-9.11,209,53.80,2.08,1.000,-2.34,-3.91,14.48,7.5,14.79,192,27.50,1.84,93,1.66,2162,11.8,0.00,0
58.166,0.36,14.57,14.70,1.000,0.00,0.00,538,664,4,102,13.18,-9.13,209,54.55,1.94,1.000,-2.34,-3.91,14.54,7.8,14.79,192,27.50,1.84,93,1.66,2168,11.8,0.00,0
58.180,0.36,14.57,14.70,1.000,0.00,0.00,532,664,4,102,13.33,-9.12,209,55.31,2.04,1.000,-2.34,-3.91,14.59,7.8,14.79,192,27.50,1.85,93,1.66,2168,11.8,0.00,0
58.203,0.37,14.57,14.70,1.000,0.00,0.00,557,664,4,102,13.55,-9.13,209,56.04,2.01,1.000,-2.34,-3.91,14.65,7.8,14.79,192,27.50,1.85,93,1.66,2168,11.8,0.00,0
58.217,0.37,14.58,14.70,1.000,0.00,0.00,584,664,4,102,13.67,-8.94,209,56.15,1.89,1.000,-1.56,-3.91,14.72,7.8,14.79,192,27.50,1.85,93,1.72,2170,12.2,0.00,0
58.245,0.37,14.58,14.64,1.000,0.00,0.00,573,664,4,102,13.82,-8.96,209,57.73,2.03,1.000,-1.56,-3.91,14.82,7.8,14.79,192,27.50,1.85,93,1.72,2166,12.2,0.00,0
58.252,0.37,14.58,14.64,1.000,0.00,0.00,592,664,4,102,14.00,-8.83,209,58.65,1.96,1.000,-0.78,-3.91,14.90,7.8,14.79,192,27.50,2.31,93,1.70,2167,12.5,0.00,0
58.263,0.39,14.58,14.64,1.000,0.00,0.00,614,730,4,102,14.27,-8.71,209,59.35,1.96,1.000,-0.78,-3.91,14.90,8.2,14.79,192,27.50,2.31,93,1.70,2171,12.5,0.00,0
58.297,0.39,14.58,14.59,1.000,0.00,0.00,615,730,4,102,14.47,-8.70,209,58.51,1.81,1.000,-0.78,-3.91,15.02,7.8,14.79,192,27.00,2.32,93,1.74,2174,12.5,0.00,0
58.319,0.40,14.59,14.59,1.000,0.00,0.00,657,730,4,102,14.63,-8.54,209,58.51,1.83,1.000,-0.78,-3.91,15.08,7.8,14.79,192,27.00,2.32,93,1.74,2174,12.5,0.00,0
58.328,0.40,14.59,14.59,1.000,0.00,0.00,648,730,4,102,14.79,-8.54,209,59.24,1.83,1.000,0.00,-3.91,15.24,8.2,14.79,192,27.00,1.86,93,1.74,2177,12.5,0.00,0
58.344,0.40,14.59,14.59,1.000,0.00,0.00,708,730,4,102,14.91,-8.56,209,59.24,1.70,1.000,0.00,-3.91,15.16,8.2,14.79,192,27.00,1.86,93,1.74,2177,12.5,0.00,0
58.378,0.40,14.59,14.59,1.000,0.00,0.00,708,730,4,102,14.97,-8.48,209,58.50,1.70,1.000,0.78,-3.91,15.09,7.8,14.79,192,27.00,2.32,93,1.74,2175,12.5,0.00,0
58.393,0.41,14.59,14.59,1.000,0.00,0.00,711,783,4,102,15.04,-8.44,209,57.67,1.44,1.000,0.78,-3.91,15.08,7.8,14.79,192,27.00,2.32,93,1.74,2175,12.5,0.00,0
58.413,0.41,14.59,14.64,1.000,0.00,0.00,731,783,4,102,15.08,-8.49,209,57.65,1.44,1.000,0.78,-3.91,15.10,7.8,14.79,192,26.50,1.86,93,1.74,2175,12.9,0.00,0
58.427,0.41,14.59,14.64,1.000,0.00,0.00,751,783,4,102,15.16,-8.33,209,56.90,1.54,1.000,0.78,-3.91,15.11,7.8,14.79,192,26.50,1.86,93,1.74,2172,12.9,0.00,0
58.454,0.41,14.59,14.64,1.000,0.00,0.00,754,783,4,102,15.23,-8.32,209,56.96,1.33,1.000,0.78,-3.91,15.05,7.8,14.79,192,26.50,1.85,93,1.78,2169,12.5,0.00,0
58.462,0.41,14.59,14.64,1.000,0.00,0.00,773,783,4,102,15.32,-8.27,209,56.90,1.28,1.000,0.78,-3.91,14.97,7.8,14.79,192,26.50,1.85,93,1.78,2172,12.5,0.00,0
58.473,0.41,14.59,14.64,1.000,0.00,0.00,760,783,4,102,15.39,-8.27,209,54.46,1.15,1.000,0.78,-3.91,14.92,7.8,14.79,192,26.50,2.32,91,1.76,2172,12.5,0.00,0
58.505,0.41,14.59,14.64,1.000,0.00,0.00,739,783,4,102,15.47,-8.18,209,52.73,0.87,1.000,0.78,-3.91,14.86,7.5,14.79,192,26.50,2.32,91,1.76,2177,12.5,0.00,0
58.519,0.41,14.59,14.64,1.000,0.00,0.00,767,783,4,102,15.48,-8.28,209,42.58,0.47,1.000,0.78,-3.91,14.86,5.9,14.79,192,26.50,1.86,93,1.74,2178,11.0,0.00,0
58.537,0.41,14.59,14.64,1.000,0.00,0.00,770,783,4,102,15.35,-8.23,209,34.84,-0.01,1.000,0.78,-3.91,14.85,4.3,14.79,192,26.50,1.86,93,1.74,2176,11.0,0.00,0
58.554,0.41,14.59,14.64,1.000,0.00,0.00,800,783,4,102,15.04,-8.33,209,27.11,-0.51,1.000,0.78,-3.91,14.78,2.7,14.79,192,26.50,1.86,93,1.74,2172,11.0,0.00,0
58.580,0.40,14.59,14.64,1.000,0.00,0.00,775,783,4,102,14.66,-8.82,209,23.25,-1.01,1.000,0.78,-3.91,14.77,1.2,14.79,192,26.50,1.85,93,1.62,2174,9.4,0.00,0
58.594,0.37,14.58,14.59,1.000,0.00,0.00,791,730,4,102,14.05,-8.75,209,19.76,-0.87,1.000,0.78,-3.91,14.73,0.0,14.79,192,26.50,1.85,93,1.62,2174,9.4,0.00,0
58.603,0.37,14.58,14.59,1.000,0.00,0.00,758,438,4,102,13.70,-8.83,209,19.29,-0.82,1.000,0.00,-3.91,14.74,0.0,14.79,192,27.00,1.86,93,1.48,2171,7.8,0.00,0
58.628,0.36,14.57,14.70,1.000,0.00,0.00,701,438,4,102,13.20,-9.18,209,18.58,-0.51,1.000,0.00,-3.91,14.74,0.0,14.79,192,27.00,1.86,93,1.48,2172,7.8,0.00,0
58.657,0.35,14.57,14.70,1.000,0.00,0.00,677,438,4,102,12.68,-9.47,209,18.10,-0.44,1.000,0.00,-3.91,14.71,0.0,14.79,192,27.00,1.85,91,1.44,2176,7.8,0.00,0
58.672,0.34,14.57,14.70,1.000,0.00,0.00,625,438,4,102,12.33,-9.53,209,17.86,-0.23,1.000,0.00,-3.91,14.71,0.0,14.79,192,27.00,1.85,91,1.44,2175,7.8,0.00,0
58.683,0.32,14.56,14.76,1.000,0.00,0.00,590,438,4,102,11.80,-9.99,209,17.39,-0.23,1.000,0.00,-3.91,14.72,0.0,14.79,192,26.50,1.86,91,1.36,2175,7.5,0.00,0
58.710,0.31,14.56,14.76,1.000,0.00,0.00,576,438,4,102,11.28,-9.92,209,16.91,0.19,1.000,0.00,-3.91,14.73,0.0,14.79,192,26.50,1.86,91,1.36,2176,7.5,0.00,0
58.734,0.28,14.56,14.82,1.000,0.00,0.00,556,438,4,102,10.62,-10.15,209,16.44,0.09,1.000,0.78,-3.91,14.74,0.0,14.79,192,25.50,1.85,93,1.30,2171,7.5,0.00,0
58.748,0.27,14.55,14.87,1.000,0.00,0.00,544,438,4,102,10.04,-10.24,209,15.96,0.30,1.000,0.78,-3.91,14.75,0.0,14.79,192,25.50,1.85,93,1.30,2168,7.5,0.00,0
58.763,0.26,14.54,14.87,1.000,0.00,0.00,548,438,4,102,9.66,-10.32,209,15.73,0.37,1.000,0.78,-3.91,14.74,0.0,14.79,192,25.00,1.85,93,1.26,2170,7.1,0.00,0
58.781,0.26,14.54,14.87,1.000,0.00,0.00,546,438,4,102,9.33,-10.48,209,15.25,0.55,1.000,0.78,-3.91,14.73,0.0,14.79,192,25.00,1.85,93,1.26,2167,7.1,0.00,0
58.790,0.25,14.55,14.87,1.000,0.00,0.00,526,438,4,102,9.04,-10.76,209,15.01,0.54,1.000,0.78,-3.91,14.70,0.0,14.79,192,25.00,1.85,93,1.26,2169,7.1,0.00,0
58.807,0.25,14.55,14.93,1.000,0.00,0.00,509,438,4,102,8.76,-10.80,209,14.54,0.83,1.000,0.78,-3.91,14.72,0.0,14.79,192,24.50,1.39,93,1.26,2169,6.7,0.00,0
58.834,0.23,14.55,14.93,1.000,0.00,0.00,505,438,4,102,8.50,-10.90,209,14.06,0.83,1.000,0.78,-3.91,14.73,0.0,14.79,192,24.50,1.39,93,1.26,2171,6.7,0.00,0
58.855,0.22,14.56,14.93,1.000,0.00,0.00,498,438,4,102,8.17,-11.04,209,13.59,0.99,1.000,0.78,-3.91,14.68,0.0,14.79,192,23.50,1.39,91,1.24,2172,6.7,0.00,0
58.869,0.22,14.56,14.93,1.000,0.00,0.00,494,438,4,102,7.95,-11.13,209,13.11,0.99,1.000,0.78,-3.91,14.65,0.0,14.79,192,23.50,1.39,91,1.24,2171,6.7,0.00,0
58.881,0.21,14.56,14.93,1.000,0.00,0.00,510,438,4,102,7.68,-11.28,209,12.64,1.05,1.000,0.00,-3.91,14.61,0.0,14.79,192,22.50,1.39,93,1.22,2168,6.7,0.00,0
58.912,0.21,14.56,15.05,1.000,0.00,0.00,497,438,4,102,7.52,-11.32,209,12.40,1.17,1.000,0.00,-3.91,14.57,0.0,14.79,192,22.50,1.39,93,1.22,2170,6.7,0.00,0
58.924,0.19,14.56,15.05,1.000,0.00,0.00,508,438,4,102,7.29,-11.41,209,11.69,1.22,1.000,0.00,-3.91,14.56,0.0,14.79,192,22.00,0.92,93,1.24,2169,6.7,0.00,0
58.953,0.19,14.57,14.99,1.000,0.00,0.00,499,438,4,102,7.15,-11.47,209,11.45,1.23,1.000,0.00,-3.91,14.52,0.0,14.79,192,22.00,0.92,93,1.24,2168,6.7,0.00,0
58.975,0.19,14.57,14.99,1.000,0.00,0.00,478,438,4,102,6.88,-11.53,209,11.48,1.40,1.000,0.00,-3.91,14.48,1.2,14.79,192,21.50,0.92,93,1.22,2151,6.7,0.00,0
59.000,0.18,14.57,14.99,1.000,0.00,0.00,490,438,4,102,6.81,-11.58,209,11.45,1.40,1.000,0.00,-3.91,14.44,1.2,14.79,192,21.50,0.92,93,1.22,2156,6.7,0.00,0
59.015,0.18,14.58,14.99,1.000,0.00,0.00,466,438,4,102,6.62,-11.70,209,11.49,1.50,1.000,0.00,-3.91,14.41,1.2,14.79,192,22.50,0.92,93,1.20,2147,6.7,0.00,0
59.029,0.18,14.57,14.99,1.000,0.00,0.00,460,438,4,102,6.47,-11.71,209,12.01,1.63,1.000,0.00,-3.91,14.39,1.2,14.79,192,22.50,0.92,93,1.20,2143,6.7,0.00,0
59.055,0.17,14.58,14.87,1.000,0.00,0.00,440,438,4,102,6.44,-11.72,209,12.93,1.65,1.000,-0.78,-3.91,14.31,2.0,14.79,192,22.50,0.91,93,1.22,2145,6.7,0.00,0
59.070,0.17,14.58,14.87,1.000,0.00,0.00,410,438,4,102,6.41,-11.77,209,18.21,1.87,1.000,-0.78,-3.91,14.27,3.1,14.79,192,22.50,0.91,93,1.22,2150,6.7,0.00,0
59.095,0.17,14.58,14.87,1.000,0.00,0.00,398,438,4,102,6.38,-11.80,209,22.85,2.35,1.000,-1.56,-3.91,14.19,3.9,14.79,192,23.50,0.92,93,1.22,2158,7.1,0.00,0
59.111,0.17,14.58,14.87,1.000,0.00,0.00,380,438,4,102,6.44,-11.82,209,25.40,2.55,1.000,-1.56,-3.91,14.14,4.7,14.79,192,23.50,0.92,93,1.22,2166,7.1,0.00,0
59.133,0.18,14.58,14.87,1.000,0.00,0.00,357,438,4,102,6.62,-11.86,209,25.66,2.67,1.000,-2.34,-3.91,14.14,4.7,14.79,192,24.00,0.92,93,1.26,2169,7.8,0.00,0
59.159,0.18,14.58,14.87,1.000,0.00,0.00,353,438,4,102,6.80,-11.79,209,25.58,2.61,1.000,-2.34,-3.91,14.17,4.7,14.79,192,24.00,0.92,93,1.26,2176,7.8,0.00,0
59.173,0.18,14.58,14.87,1.000,0.00,0.00,331,438,4,102,6.93,-11.72,209,25.49,2.49,1.000,-2.34,-3.91,14.28,4.7,14.79,192,25.00,0.93,93,1.34,2184,7.8,0.00,0
59.195,0.18,14.58,14.87,1.000,0.00,0.00,324,438,4,102,7.02,-11.71,209,25.49,2.46,1.000,-2.34,-3.91,14.31,4.7,14.79,192,25.00,0.93,93,1.34,2184,7.8,0.00,0
59.210,0.19,14.58,14.87,1.000,0.00,0.00,323,438,4,102,7.13,-11.65,209,25.99,2.42,1.000,-1.56,-3.91,14.33,4.7,14.79,192,26.00,1.40,93,1.34,2189,8.2,0.00,0
59.234,0.19,14.57,14.87,1.000,0.00,0.00,329,438,4,102,7.20,-11.69,209,26.52,2.49,1.000,-1.56,-3.91,14.31,5.1,14.79,192,26.00,1.40,93,1.34,2192,8.2,0.00,0
59.259,0.19,14.57,14.87,1.000,0.00,0.00,320,438,4,102,7.30,-11.69,209,33.81,2.75,1.000,-1.56,-3.91,14.22,6.3,14.79,192,26.50,1.40,93,1.36,2192,8.2,0.00,0
59.279,0.19,14.57,14.87,1.000,0.00,0.00,323,438,4,102,7.36,-11.70,209,37.94,3.30,1.000,-1.56,-3.91,14.19,6.3,14.79,192,26.50,1.40,93,1.36,2189,8.2,0.00,0
59.295,0.19,14.57,14.87,1.000,0.00,0.00,321,438,4,102,7.57,-11.67,209,38.01,3.31,1.000,-2.34,-3.91,14.12,6.3,14.79,192,27.00,1.40,93,1.38,2185,9.4,0.00,0
59.327,0.21,14.56,14.93,1.000,0.00,0.00,327,438,4,102,7.68,-11.48,209,38.26,3.25,1.000,-2.34,-3.91,14.11,6.3,14.79,192,27.00,1.39,93,1.44,2169,9.4,0.00,0
59.352,0.21,14.56,14.93,1.000,0.00,0.00,334,438,4,102,7.80,-11.47,209,38.33,3.17,1.000,-2.34,-3.91,14.06,6.3,14.79,192,27.00,1.39,93,1.44,2165,9.4,0.00,0
59.368,0.21,14.56,14.93,1.000,0.00,0.00,363,438,4,102,7.86,-11.48,209,38.50,3.20,1.000,-3.12,-3.91,14.02,6.3,14.79,192,28.00,1.38,93,1.42,2154,9.4,0.00,0
59.391,0.22,14.56,14.93,1.000,0.00,0.00,392,438,4,102,8.11,-11.36,209,38.54,3.14,1.000,-3.12,-3.91,14.01,6.3,14.79,192,28.00,1.38,93,1.42,2151,9.4,0.00,0
59.422,0.22,14.56,14.93,1.000,0.00,0.00,389,438,4,102,8.30,-11.22,209,38.61,3.00,1.000,-3.91,-3.91,14.01,6.3,14.79,192,28.00,1.37,93,1.46,2147,9.4,0.00,0
59.426,0.23,14.56,14.93,1.000,0.00,0.00,406,438,4,102,8.46,-11.23,209,40.14,3.00,1.000,-3.91,-3.91,14.01,6.7,14.79,192,28.00,1.37,93,1.46,2154,9.4,0.00,0
59.451,0.23,14.55,14.93,1.000,0.00,0.00,405,438,4,102,8.68,-11.13,209,44.08,3.23,1.000,-3.91,-3.91,14.01,6.7,14.79,192,28.00,1.38,93,1.46,2161,9.8,0.00,0
59.471,0.23,14.55,14.93,1.000,0.00,0.00,419,438,4,102,8.90,-11.09,209,45.14,3.28,1.000,-3.91,-3.91,14.03,7.1,14.79,192,28.00,1.38,93,1.46,2164,9.8,0.00,0
59.488,0.25,14.55,14.93,1.000,0.00,0.00,414,438,4,102,9.15,-11.02,209,46.56,3.29,1.000,-3.91,-3.91,14.04,7.1,14.79,192,28.00,1.39,93,1.54,2171,10.2,0.00,0
59.517,0.25,14.55,14.93,1.000,0.00,0.00,426,438,4,102,9.38,-10.84,209,48.09,3.29,1.000,-3.91,-3.91,14.07,7.8,14.79,192,28.00,1.39,93,1.54,2178,10.2,0.00,0
59.538,0.26,14.54,14.93,1.000,0.00,0.00,436,438,4,102,9.73,-10.85,209,49.70,3.32,1.000,-3.91,-3.91,14.10,8.2,14.79,192,28.00,1.39,93,1.56,2179,10.6,0.00,0
59.552,0.26,14.54,14.87,1.000,0.00,0.00,444,438,4,102,9.93,-10.73,209,51.36,3.31,1.000,-3.91,-3.91,14.10,8.2,14.79,192,28.00,1.39,93,1.56,2181,10.6,0.00,0
59.574,0.27,14.54,14.87,1.000,0.00,0.00,438,438,4,102,10.16,-10.55,209,53.08,3.26,1.000,-3.91,-3.91,14.11,8.6,14.79,192,28.00,1.86,93,1.58,2179,11.0,0.00,0
59.599,0.28,14.54,14.87,1.000,0.00,0.00,429,491,4,102,10.53,-10.47,209,55.70,3.34,1.000,-3.91,-3.91,14.18,8.6,14.79,192,28.00,1.85,93,1.62,2171,11.4,0.00,0
59.619,0.28,14.55,14.87,1.000,0.00,0.00,431,491,4,102,10.67,-10.29,209,57.44,3.47,1.000,-3.91,-3.91,14.22,8.6,14.79,192,28.00,1.85,93,1.62,2160,11.4,0.00,0
59.648,0.30,14.55,14.82,1.000,0.00,0.00,459,491,4,102,10.97,-10.28,209,59.16,3.41,1.000,-3.12,-3.91,14.27,8.6,14.79,192,28.00,1.84,93,1.66,2154,11.4,0.00,0
59.657,0.31,14.55,14.82,1.000,0.00,0.00,451,544,4,102,11.14,-10.18,209,60.89,3.54,1.000,-3.12,-3.91,14.29,8.6,14.79,192,28.00,1.84,93,1.66,2154,11.4,0.00,0
