Time (sec),Calculated Load (g/rev),CL Fuel Target (AFR),Comm Fuel Final (AFR),Dyn. Adv. Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Fuel Pressure (psi),Fuel Pressure Target (psi),Gear Position (Gear),Intake Temp Manifold (F),MAF Corr. (g/s),Boost (psi),Oil Temp (F),Req. Torque (Nm),TD Boost Error (psi),TGV Map Ratio (mult),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Accel. Position (%),Baro. Pressure (psi),Coolant Temp (F),Ignition Timing (°),Inj. Duty Cycle (%),Intake Temp (F),MAF Volt. (V),RPM (RPM),Throttle Pos. (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.3.0-17120][2017 USDM WRX MT COBB Custom Features][Reflash: Szymon-2017-WRX-Stage-2-FBO-E-Built-Tuned-No-Burble.ptm - Realtime: Szymon-2017-WRX-Stage-2-FBO-E-Built-Tuned-No-Burble.ptm]
111.271,1.31,13.16,13.20,0.812,0.00,-0.70,1884,1845,6,75,56.14,1.58,204,197.89,-2.20,1.000,-0.78,-1.56,13.19,27.1,14.79,196,9.00,5.43,68,2.70,2549,24.3,0.00,0
111.290,1.31,13.16,13.20,0.812,0.00,-0.70,1879,1845,6,75,55.97,1.18,204,197.89,-2.49,1.000,-0.78,-1.56,13.19,27.1,14.79,196,9.00,5.98,68,2.68,2549,24.3,0.00,0
111.305,1.32,13.16,13.20,0.812,0.00,-0.70,1860,1845,6,75,56.18,1.35,204,197.89,-2.10,1.000,-0.78,-1.56,13.24,27.1,14.79,196,9.00,5.98,68,2.68,2550,24.3,0.00,0
111.329,1.32,13.08,13.11,0.812,0.00,-0.70,1834,1845,6,75,56.54,1.35,204,197.31,-2.27,1.000,0.00,-1.56,13.16,27.1,14.79,196,8.50,5.99,68,2.70,2554,24.3,0.00,0
111.339,1.32,13.14,13.16,0.812,0.00,-0.70,1860,1845,6,75,56.33,1.34,204,197.30,-2.31,1.000,0.00,-1.56,13.15,27.1,14.79,196,8.50,5.99,68,2.70,2547,24.3,0.00,0
111.371,1.32,13.14,13.16,0.812,0.00,-0.70,1879,1845,6,75,56.33,1.25,204,197.30,-2.32,1.000,0.00,-1.56,13.21,27.1,14.79,196,8.50,5.99,68,2.70,2547,24.3,0.00,0
111.377,1.32,13.14,13.16,0.812,0.00,-0.70,1878,1845,6,75,56.47,1.27,204,197.31,-2.32,1.000,0.00,-1.56,13.16,27.1,14.79,196,8.50,5.99,68,2.72,2552,24.3,0.00,0
111.384,1.32,13.08,13.11,0.812,0.00,-0.70,1888,1845,6,75,56.84,1.56,204,197.89,-2.22,1.000,0.00,-1.56,13.14,27.1,14.79,196,8.50,5.99,68,2.72,2554,24.3,0.00,0
111.424,1.33,13.11,13.11,0.812,0.00,-0.70,1837,1845,6,75,56.59,1.48,204,196.76,-2.46,1.000,0.00,-1.56,13.15,27.1,14.79,196,8.50,5.98,68,2.72,2545,24.3,0.00,0
111.439,1.32,13.11,13.11,0.812,0.00,-0.70,1837,1845,6,75,56.58,1.54,204,196.78,-2.33,1.000,0.00,-1.56,13.15,27.1,14.79,196,8.50,5.98,68,2.72,2550,24.3,0.00,0
111.456,1.33,13.05,13.11,0.812,0.00,-0.70,1796,1845,6,73,57.05,1.71,204,196.78,-2.69,1.000,0.00,-1.56,13.18,27.1,14.79,196,8.50,5.98,68,2.74,2556,24.3,0.00,0
111.488,1.34,13.02,13.07,0.812,0.00,-0.70,1813,1845,6,73,57.61,1.70,204,196.19,-2.96,1.000,0.00,-1.56,13.16,27.1,14.79,196,8.50,5.98,68,2.74,2554,24.3,0.00,0
111.493,1.34,13.02,13.07,0.812,0.00,-0.70,1777,1845,6,73,57.25,1.49,204,196.19,-2.96,1.000,0.78,-1.56,13.07,27.1,14.79,196,8.00,5.99,68,2.70,2552,24.3,0.00,0
111.510,1.34,13.02,13.07,0.812,0.00,-0.70,1911,1845,6,73,57.46,1.68,204,196.78,-2.51,1.000,0.78,-1.56,13.11,27.1,14.79,196,8.00,5.99,68,2.70,2556,24.3,0.00,0
111.533,1.34,13.02,13.07,0.812,0.00,-0.70,1890,1845,6,73,57.44,1.96,204,196.19,-2.65,1.000,0.78,-1.56,13.04,27.1,14.79,196,8.00,6.53,68,2.72,2552,24.3,0.00,0
111.549,1.34,13.02,13.07,0.812,0.00,-0.70,1808,1845,6,73,57.61,1.63,204,196.19,-2.98,1.000,0.78,-1.56,12.99,27.1,14.79,196,8.00,6.53,68,2.72,2556,24.3,0.00,0
111.569,1.34,13.02,13.07,0.812,0.00,-0.70,1822,1845,6,73,57.63,1.52,204,196.19,-2.64,1.000,0.78,-1.56,12.96,27.1,14.79,196,8.00,6.00,68,2.72,2559,24.3,0.00,0
111.598,1.34,13.02,13.07,0.812,0.00,-0.70,1908,1845,6,73,57.98,1.76,204,196.78,-2.55,1.000,0.78,-1.56,12.93,27.1,14.79,196,8.00,6.00,68,2.72,2561,24.3,0.00,0
111.607,1.36,13.02,13.07,0.812,0.00,-0.70,1861,1845,6,73,58.21,1.70,204,197.31,-3.03,1.000,0.00,-1.56,12.97,27.1,14.79,196,8.00,6.56,68,2.70,2561,24.3,0.00,0
111.619,1.34,13.00,13.02,0.812,0.00,-0.70,1885,1845,6,73,57.79,1.67,204,197.90,-2.64,1.000,0.00,-1.56,12.87,27.1,14.79,196,8.00,6.56,68,2.70,2557,24.3,0.00,0
111.642,1.34,13.02,13.02,0.812,0.00,-0.70,1897,1845,6,73,57.68,1.54,204,197.89,-2.45,1.000,0.00,-1.56,12.89,27.1,14.79,196,8.00,6.56,68,2.70,2555,24.3,0.00,0
111.659,1.36,13.02,13.07,0.812,0.00,-0.70,1815,1845,6,73,57.90,1.88,204,197.31,-2.82,1.000,-0.78,-1.56,12.95,27.1,14.79,196,8.00,6.54,68,2.72,2552,24.3,0.00,0
111.684,1.36,13.00,13.07,0.812,0.00,-0.70,1772,1845,6,73,58.28,1.90,204,196.78,-3.09,1.000,-0.78,-1.56,12.91,27.1,14.79,196,8.00,6.54,68,2.72,2557,24.3,0.00,0
111.701,1.36,13.00,13.02,0.812,0.00,-0.70,1818,1845,6,73,58.22,1.58,204,196.78,-2.68,1.000,0.00,-1.56,12.82,27.1,14.79,196,8.00,6.00,68,2.72,2566,24.3,0.00,0
111.726,1.36,13.00,13.02,0.812,0.00,-0.70,1873,1845,6,73,58.17,1.77,204,196.78,-2.74,1.000,0.00,-1.56,12.88,27.1,14.79,196,8.00,6.00,68,2.72,2563,24.3,0.00,0
111.742,1.36,13.00,13.02,0.812,0.00,-0.70,1857,1845,6,73,58.58,2.03,204,193.98,-3.25,1.000,-0.78,-1.56,13.02,26.7,14.79,196,8.00,6.03,68,2.72,2562,24.3,0.00,0
111.766,1.36,12.97,12.98,0.812,0.00,-0.70,1872,1845,6,73,58.19,1.80,204,191.76,-3.27,1.000,-0.78,-1.56,12.99,26.3,14.79,196,8.00,6.03,68,2.72,2558,24.3,0.00,0
111.782,1.36,13.00,13.02,0.812,0.00,-0.70,1797,1845,6,73,58.11,1.86,204,191.23,-2.97,1.000,0.00,-1.56,13.00,26.3,14.79,196,7.50,6.55,68,2.72,2559,23.9,0.00,0
111.803,1.36,13.00,13.02,0.812,0.00,-0.70,1827,1845,6,73,58.26,1.74,204,191.24,-3.05,1.000,0.00,-1.56,12.95,26.3,14.79,196,7.50,6.55,68,2.72,2554,23.9,0.00,0
111.827,1.34,13.00,13.02,0.812,0.00,-0.70,1833,1845,6,73,58.04,1.65,204,190.66,-3.28,1.000,0.00,-1.56,12.92,26.3,14.79,196,8.00,6.54,68,2.70,2563,23.9,0.00,0
111.845,1.36,13.02,13.07,0.812,0.00,-0.70,1816,1845,6,73,57.78,1.82,204,189.55,-2.99,1.000,-0.78,-1.56,12.91,26.3,14.79,196,8.00,6.02,68,2.72,2560,23.9,0.00,0
111.863,1.34,13.00,13.02,0.812,0.00,-0.70,1822,1845,6,73,57.96,2.08,204,189.54,-3.23,1.000,-0.78,-1.56,12.96,26.3,14.79,196,8.00,6.02,68,2.72,2562,23.9,0.00,0
111.891,1.34,13.00,13.02,0.812,0.00,-0.70,1920,1845,6,73,57.85,1.72,204,189.54,-3.49,1.000,0.00,-1.56,13.00,26.3,14.79,196,8.00,6.02,68,2.70,2565,23.9,0.00,0
111.902,1.34,13.02,13.07,0.812,0.00,-0.70,1869,1845,6,73,57.74,1.57,204,190.10,-3.13,1.000,0.00,-1.56,12.95,26.3,14.79,196,8.00,6.02,68,2.70,2563,23.9,0.00,0
111.916,1.34,13.02,13.07,0.812,0.00,-0.70,1847,1845,6,73,57.45,1.82,204,189.55,-2.95,1.000,-0.78,-1.56,13.00,26.3,14.79,196,8.00,6.00,68,2.70,2556,23.9,0.00,0
111.941,1.34,13.02,13.07,0.812,0.00,-0.70,1811,1845,6,73,57.88,1.72,204,188.99,-3.46,1.000,-0.78,-1.56,13.03,26.3,14.79,196,8.00,6.00,68,2.70,2559,23.9,0.00,0
111.958,1.34,13.02,13.07,0.812,0.00,-0.70,1734,1845,6,73,57.86,1.68,204,188.41,-3.19,1.000,-0.78,-1.56,12.97,25.9,14.79,196,8.00,6.00,68,2.70,2570,23.9,0.00,0
111.982,1.34,13.02,13.07,0.812,0.00,-0.70,1894,1845,6,73,58.15,1.83,204,188.41,-3.30,1.000,-0.78,-1.56,13.03,25.9,14.79,196,8.00,6.03,68,2.70,2573,23.5,0.00,0
111.998,1.34,13.02,13.07,0.812,0.00,-0.70,1810,1845,6,73,57.92,1.85,204,186.79,-3.30,1.000,-0.78,-1.56,13.04,25.9,14.79,196,8.00,6.03,68,2.70,2568,23.5,0.00,0
112.018,1.34,13.02,13.07,0.812,0.00,-0.70,1903,1845,6,73,57.73,2.02,204,184.55,-3.42,1.000,-0.78,-1.56,13.06,25.5,14.79,196,8.00,6.02,68,2.70,2563,23.5,0.00,0
112.031,1.34,13.02,13.07,0.812,0.00,-0.70,1817,1845,6,73,57.36,1.57,204,184.55,-3.73,1.000,-0.78,-1.56,13.08,25.5,14.79,196,8.00,6.02,68,2.70,2563,23.5,0.00,0
112.055,1.33,13.02,13.07,0.812,0.00,-0.70,1810,1845,6,73,57.31,1.47,204,185.12,-3.28,1.000,0.00,-1.56,13.09,25.5,14.79,196,8.00,6.02,68,2.68,2568,23.5,0.00,0
112.069,1.33,13.05,13.07,0.812,0.00,-0.70,1881,1845,6,73,57.29,1.99,204,185.66,-3.62,1.000,0.00,-1.56,13.12,25.9,14.79,196,8.00,6.02,68,2.68,2568,23.5,0.00,0
112.087,1.33,13.05,13.07,0.812,0.00,-0.70,1874,1845,6,73,57.05,1.60,204,186.21,-3.62,1.000,0.00,-1.56,13.08,25.9,14.79,196,8.50,6.02,68,2.68,2565,23.5,0.00,0
112.105,1.32,13.05,13.07,0.812,0.00,-0.70,1834,1845,6,73,57.00,1.38,204,185.66,-3.20,1.000,0.00,-1.56,13.05,25.9,14.79,196,8.50,6.02,68,2.68,2568,23.5,0.00,0
112.124,1.32,13.08,13.11,0.812,0.00,-0.70,1849,1845,6,73,57.02,1.38,204,185.66,-3.01,1.000,-0.78,-1.56,13.02,25.9,14.79,196,8.50,6.03,68,2.70,2569,23.5,0.00,0
112.149,1.32,13.08,13.11,0.812,0.00,-0.70,1765,1845,6,73,57.33,1.83,204,185.65,-3.21,1.000,-0.78,-1.56,12.98,25.9,14.79,196,8.50,6.03,68,2.70,2574,23.5,0.00,0
112.162,1.33,13.05,13.07,0.812,0.00,-0.70,1926,1845,6,73,57.29,1.54,204,185.10,-3.49,1.000,-0.78,-1.56,13.04,25.5,14.79,196,8.50,6.05,68,2.68,2576,23.5,0.00,0
112.189,1.33,13.05,13.07,0.812,0.00,-0.70,1849,1845,6,73,57.16,1.32,204,185.65,-3.13,1.000,-0.78,-1.56,13.08,25.9,14.79,196,8.50,6.05,68,2.68,2574,23.5,0.00,0
112.194,1.32,13.08,13.07,0.812,0.00,-0.70,1865,1845,6,73,56.99,1.59,204,185.11,-3.25,1.000,-0.78,-1.56,13.12,25.5,14.79,196,8.50,6.05,68,2.68,2573,23.5,0.00,0
112.209,1.33,13.08,13.11,0.812,0.00,-0.70,1919,1845,6,73,56.93,1.62,204,185.12,-3.25,1.000,0.00,-1.56,13.15,25.5,14.79,196,8.50,6.03,68,2.70,2567,23.5,0.00,0
112.226,1.33,13.05,13.07,0.812,0.00,-0.70,1870,1845,6,73,56.92,1.60,204,184.55,-3.61,1.000,0.00,-1.56,13.14,25.5,14.79,196,8.50,6.03,68,2.70,2561,23.5,0.00,0
112.252,1.32,13.05,13.07,0.812,0.00,-0.70,1841,1845,6,73,56.59,1.28,204,184.55,-3.30,1.000,0.00,-1.56,13.10,25.5,14.79,196,8.50,6.02,68,2.68,2563,23.5,0.00,0
112.273,1.32,13.08,13.11,0.812,0.00,-0.70,1851,1845,6,73,56.95,1.60,204,183.99,-2.98,1.000,0.00,-1.56,13.06,25.5,14.79,196,8.50,6.02,68,2.68,2571,23.5,0.00,0
112.297,1.32,13.08,13.11,0.812,0.00,-0.70,1783,1845,6,73,56.94,1.53,204,183.43,-3.51,1.000,-0.78,-1.56,13.02,25.5,14.79,196,8.50,6.05,68,2.68,2578,23.5,0.00,0
112.322,1.32,13.08,13.11,0.812,0.00,-0.70,1829,1845,6,73,56.69,1.37,204,183.43,-3.51,1.000,-0.78,-1.56,13.01,25.5,14.79,196,8.50,6.05,68,2.68,2574,23.5,0.00,0
112.337,1.31,13.08,13.11,0.812,0.00,-0.70,1877,1845,6,73,56.52,1.26,204,182.30,-3.13,1.000,-0.78,-1.56,13.10,25.5,14.79,196,8.50,6.04,68,2.68,2574,23.5,0.00,0
112.364,1.31,13.11,13.11,0.812,0.00,-0.70,1902,1845,6,73,56.62,1.41,204,181.21,-3.09,1.000,-0.78,-1.56,13.10,25.1,14.79,196,8.50,6.04,68,2.68,2575,23.5,0.00,0
112.383,1.31,13.08,13.11,0.812,0.00,-0.70,1748,1845,6,73,56.26,1.23,204,180.10,-3.34,1.000,-0.78,-1.56,13.12,25.1,14.79,196,9.00,6.03,68,2.68,2569,23.1,0.00,0
112.397,1.31,13.11,13.11,0.812,0.00,-0.70,1776,1845,6,73,56.00,1.13,204,177.88,-3.23,1.000,-0.78,-1.56,13.11,24.7,14.79,196,9.00,6.03,68,2.68,2570,23.1,0.00,0
112.412,1.31,13.11,13.11,0.812,0.00,-0.70,1868,1845,6,73,55.97,1.46,204,174.51,-3.76,1.000,-0.78,-1.56,13.09,24.3,14.79,196,9.00,6.04,68,2.68,2573,22.7,0.00,0
112.427,1.31,13.11,13.11,0.812,0.00,-0.70,1873,1845,6,73,55.95,1.53,204,173.98,-3.76,1.000,-0.78,-1.56,13.14,24.3,14.79,196,9.00,6.04,68,2.68,2573,22.7,0.00,0
112.452,1.29,13.14,13.11,0.812,0.00,-0.70,1802,1845,6,73,55.33,1.01,204,171.16,-3.51,1.000,-0.78,-1.56,13.08,23.9,14.79,196,9.00,6.05,68,2.62,2574,22.7,0.00,0
112.472,1.28,13.14,13.16,0.812,0.00,-0.70,1872,1845,6,73,55.13,0.89,204,167.84,-3.51,1.000,-0.78,-1.56,13.13,23.5,14.79,196,9.00,6.05,68,2.62,2577,22.7,0.00,0
112.488,1.28,13.17,13.20,0.812,0.00,-0.70,1906,1845,6,72,55.04,1.03,204,162.84,-3.59,1.000,-0.78,-1.56,13.10,23.1,14.79,196,9.50,6.04,68,2.62,2574,22.4,0.00,0
112.503,1.27,13.17,13.20,0.812,0.00,-0.70,1840,1845,6,72,54.46,0.84,204,151.18,-4.35,1.000,-0.78,-1.56,13.12,21.6,14.79,196,9.50,6.04,68,2.62,2572,22.4,0.00,0
112.528,1.27,13.19,13.20,0.812,0.00,-0.70,1888,1845,6,72,54.00,0.78,204,141.15,-4.47,1.000,-1.56,-1.56,13.13,20.4,14.79,196,9.50,6.03,68,2.58,2571,20.0,0.00,0
112.543,1.24,13.22,13.25,0.812,0.00,-0.70,1841,1845,6,72,53.17,0.48,204,121.54,-5.25,1.000,-1.56,-1.56,13.08,17.6,14.79,196,9.50,6.03,68,2.58,2573,20.0,0.00,0
112.567,1.20,13.25,13.30,0.812,0.00,-0.70,1890,1845,6,72,50.33,-0.35,204,88.96,-6.36,1.000,-1.56,-1.56,13.12,12.5,14.79,196,10.50,5.48,68,2.40,2571,16.5,0.00,0
112.589,1.14,13.34,13.34,0.812,0.00,-1.05,1852,1845,6,72,47.34,-1.22,204,75.34,-6.83,1.000,-1.56,-1.56,13.05,10.2,14.79,196,10.50,5.48,68,2.40,2576,16.5,0.00,0
112.608,1.01,13.83,13.59,0.812,0.00,-1.05,1833,1792,6,72,41.65,-2.05,204,20.00,-9.16,1.000,-3.91,-1.56,13.03,3.9,14.79,196,12.00,4.94,68,2.16,2571,8.6,0.00,0
112.623,0.89,13.83,13.84,0.812,0.00,-1.05,1843,1619,6,72,36.68,-2.81,204,19.25,-9.16,1.000,-3.91,-1.56,12.95,0.0,14.79,196,12.00,4.94,68,2.16,2566,8.6,0.00,0
112.648,0.75,14.25,14.25,0.812,0.00,-1.05,1764,1460,6,72,31.16,-4.36,204,18.50,-7.67,1.000,-7.03,-1.56,12.86,0.0,14.79,196,16.50,4.37,68,1.60,2561,7.8,0.00,0
112.662,0.70,14.60,14.64,0.812,0.00,-1.05,1695,438,6,72,28.68,-4.95,204,18.12,-6.94,1.000,-7.03,-1.56,12.90,0.0,14.79,196,16.50,4.37,68,1.60,2556,7.8,0.00,0
112.681,0.63,14.60,14.64,0.812,0.00,-1.05,1609,438,6,72,26.83,-5.39,204,17.38,-5.94,1.000,-7.03,-1.56,12.82,0.0,14.79,196,16.50,4.37,68,1.60,2555,7.8,0.00,0
112.699,0.57,14.61,14.64,0.812,0.00,-1.05,1474,438,6,72,24.75,-6.32,204,16.62,-5.90,1.000,-9.38,-1.56,12.86,0.0,14.79,196,19.50,2.73,68,1.38,2554,8.2,0.00,0
112.733,0.53,14.62,14.64,0.812,0.00,-1.05,1412,438,6,72,22.37,-7.00,204,15.50,-5.11,1.000,-9.38,-1.56,13.13,0.0,14.79,196,19.50,2.18,68,1.36,2563,7.5,0.00,0
112.747,0.49,14.64,14.64,0.812,0.00,-1.05,1328,438,6,72,20.89,-7.43,204,14.75,-4.47,1.000,-9.38,-1.56,13.38,0.0,14.79,196,19.50,2.18,68,1.36,2573,7.5,0.00,0
112.772,0.47,14.64,14.64,0.812,0.00,-1.05,1270,438,6,72,19.77,-7.56,204,14.38,-4.08,1.000,-4.69,-1.56,13.70,0.0,14.79,196,19.00,2.19,68,1.26,2570,7.5,0.00,0
112.787,0.43,14.63,14.64,0.812,0.00,-1.05,1191,836,6,72,18.15,-8.42,204,13.25,-3.43,1.000,-4.69,-1.56,14.22,2.0,14.79,196,19.00,2.19,68,1.26,2568,7.5,0.00,0
112.805,0.40,14.63,14.64,0.812,0.00,0.00,1140,783,6,72,17.23,-8.78,204,12.88,-3.18,1.000,-2.34,-1.56,14.48,2.7,14.79,196,23.50,2.19,68,1.18,2561,7.1,0.00,0
112.829,0.37,14.61,14.64,0.812,0.00,0.00,1074,730,6,72,15.85,-9.05,204,17.02,-2.33,1.000,-2.34,-1.56,14.79,3.5,14.79,196,23.50,2.19,68,1.18,2559,7.1,0.00,0
112.852,0.35,14.61,14.64,0.812,0.00,0.00,1018,664,6,72,15.17,-9.59,204,18.68,-2.33,1.000,0.00,-1.56,15.04,3.9,14.79,196,26.50,2.19,68,1.16,2559,7.8,0.00,0
112.868,0.34,14.60,14.64,0.812,0.00,0.00,958,610,6,72,14.53,-9.74,204,21.02,-1.70,1.000,0.00,-1.56,15.24,4.7,14.79,196,26.50,2.19,68,1.16,2559,7.8,0.00,0
112.882,0.32,14.60,14.64,0.812,0.00,0.00,929,610,6,72,14.06,-9.90,204,26.04,-1.41,1.000,1.56,-1.56,15.38,5.9,14.79,196,27.50,1.64,68,1.20,2559,9.4,0.00,0
112.907,0.32,14.59,14.64,0.812,0.00,0.00,880,610,6,72,13.86,-9.84,204,35.33,-0.97,1.000,1.56,-1.56,15.43,6.7,14.79,196,27.50,1.64,68,1.20,2555,9.4,0.00,0
112.933,0.31,14.59,14.64,0.812,0.00,0.00,845,544,6,72,13.59,-9.94,204,56.28,0.07,1.000,2.34,-1.56,15.34,8.2,14.79,196,28.00,1.64,68,1.34,2556,14.1,0.00,0
112.949,0.31,14.58,14.64,0.812,0.00,0.00,803,544,6,72,13.70,-10.18,204,74.89,1.62,1.000,2.34,-1.56,15.08,10.2,14.79,196,28.00,1.64,68,1.34,2558,14.1,0.00,0
112.972,0.36,14.60,14.64,0.812,0.00,0.00,689,664,6,70,16.18,-9.28,204,83.00,1.85,1.000,0.78,-1.56,14.73,11.8,14.79,196,28.00,2.19,68,1.88,2561,16.5,0.00,0
112.987,0.41,14.62,14.64,0.812,0.00,0.00,657,783,6,70,18.32,-8.83,204,86.53,1.50,1.000,0.78,-1.56,14.24,12.9,14.79,196,28.00,2.19,68,1.88,2568,16.5,0.00,0
113.024,0.45,14.63,14.64,0.812,0.00,0.00,637,876,6,70,19.92,-8.46,204,89.01,1.50,1.000,-1.56,-1.56,14.06,13.3,14.79,196,27.00,3.29,68,2.08,2575,16.5,0.00,0
113.048,0.49,14.63,14.64,0.812,0.00,0.00,752,929,6,70,21.57,-7.70,204,92.93,0.68,1.000,-1.56,-1.56,13.87,14.1,14.79,196,27.00,3.29,68,2.08,2576,16.5,0.00,0
113.062,0.50,14.64,14.64,0.812,0.00,0.00,753,982,6,70,22.60,-7.42,204,94.26,0.61,1.000,-3.12,-1.56,13.80,14.5,14.79,196,25.50,3.30,68,2.08,2577,16.9,0.00,0
113.077,0.56,14.63,14.64,0.812,0.00,-1.05,797,1048,6,70,23.90,-7.33,204,98.51,0.67,1.000,-3.12,-1.56,13.79,15.7,14.79,196,25.50,3.30,68,2.08,2556,16.9,0.00,0
113.101,0.57,14.62,14.64,0.812,0.00,-1.05,824,1101,6,70,24.79,-6.93,204,107.00,0.78,1.000,-3.91,-1.56,13.87,16.5,14.79,196,24.50,3.27,68,2.14,2554,17.6,0.00,0
113.110,0.59,14.62,14.64,0.812,0.00,-1.05,902,1155,6,70,25.81,-6.71,204,122.21,0.78,1.000,-3.91,-1.56,14.00,17.6,14.79,196,24.50,3.27,68,2.14,2552,17.6,0.00,0
113.127,0.63,14.62,14.64,0.812,0.00,-1.05,927,1208,6,70,27.35,-6.41,204,125.74,1.22,1.000,-3.12,-1.56,14.19,18.4,14.79,196,22.00,3.27,68,2.24,2557,20.0,0.00,0
113.152,0.66,14.60,14.64,0.812,0.00,-1.05,1056,1261,6,70,29.48,-5.64,204,127.65,1.35,1.000,-3.12,-1.56,14.40,18.8,14.79,196,22.00,3.27,68,2.24,2563,20.0,0.00,0
113.163,0.71,14.60,14.64,0.812,0.00,-1.05,1151,1380,6,70,30.93,-5.53,204,129.54,0.79,1.000,-1.56,-1.56,14.50,18.8,14.79,196,20.00,3.28,68,2.36,2569,20.4,0.00,0
113.184,0.72,14.60,14.64,0.812,0.00,-1.05,1185,1380,6,70,32.03,-4.88,204,129.14,0.38,1.000,-1.56,-1.56,14.59,18.8,14.79,196,20.00,3.28,68,2.36,2568,20.4,0.00,0
113.209,0.76,14.60,14.64,0.812,0.00,-1.05,1338,1433,6,70,33.32,-4.90,204,128.41,0.00,1.000,-1.56,-1.56,14.65,18.8,14.79,196,20.00,3.83,68,2.38,2564,19.2,0.00,0
113.229,0.78,14.60,14.64,0.812,0.00,-1.05,1388,1500,6,70,33.55,-4.77,204,128.55,0.00,1.000,-1.56,-1.56,14.65,18.8,14.79,196,20.00,3.83,68,2.38,2554,19.2,0.00,0
113.245,0.79,14.60,14.64,0.812,0.00,-1.05,1391,1500,6,70,33.60,-4.47,204,128.96,-0.26,1.000,-0.78,-1.56,14.62,18.8,14.79,196,19.50,3.82,68,2.28,2554,18.8,0.00,0
113.279,0.78,14.56,14.59,0.812,0.00,-1.05,1383,1500,6,70,33.37,-4.70,204,128.94,-0.38,1.000,-0.78,-1.56,14.54,18.8,14.79,196,19.50,3.82,68,2.28,2555,18.8,0.00,0
113.291,0.78,14.60,14.64,0.812,0.00,-1.05,1482,1500,6,72,33.13,-4.79,204,129.76,-0.03,1.000,-1.56,-1.56,14.47,18.8,14.79,196,19.50,3.27,68,2.30,2554,19.2,0.00,0
113.313,0.78,14.60,14.64,0.812,0.00,-1.05,1503,1500,6,72,33.62,-4.60,204,130.09,-0.03,1.000,-1.56,-1.56,14.38,19.2,14.79,196,19.50,3.27,68,2.30,2557,19.2,0.00,0
113.323,0.79,14.60,14.64,0.812,0.00,-1.05,1488,1500,6,72,33.94,-4.57,204,130.14,-0.43,1.000,-2.34,-1.56,14.38,19.2,14.79,196,19.50,3.27,68,2.28,2554,19.2,0.00,0
113.339,0.79,14.56,14.59,0.812,0.00,-1.05,1499,1500,6,72,33.90,-4.56,204,130.10,-0.23,1.000,-2.34,-1.56,14.36,19.2,14.79,196,19.50,3.27,68,2.28,2556,19.2,0.00,0
113.362,0.79,14.56,14.59,0.812,0.00,-1.05,1526,1500,6,72,33.95,-4.62,204,129.70,-0.20,1.000,-2.34,-1.56,14.33,18.8,14.79,196,19.50,3.27,68,2.28,2559,19.2,0.00,0
113.379,0.79,14.56,14.59,0.812,0.00,-1.05,1524,1500,6,72,34.19,-4.29,204,130.53,-0.35,1.000,-2.34,-1.56,14.44,19.2,14.79,196,19.00,3.27,68,2.30,2554,19.2,0.00,0
113.399,0.80,14.52,14.59,0.812,0.00,-1.05,1517,1500,6,72,34.37,-4.48,204,131.28,-0.49,1.000,-2.34,-1.56,14.45,19.2,14.79,196,19.00,3.27,68,2.30,2556,19.2,0.00,0
113.418,0.80,14.52,14.53,0.812,0.00,-1.05,1488,1500,6,72,34.17,-4.63,204,132.88,-0.08,1.000,-2.34,-1.56,14.52,19.6,14.79,196,19.00,3.27,68,2.28,2557,19.2,0.00,0
113.453,0.80,14.56,14.53,0.812,0.00,-1.05,1516,1500,6,72,34.34,-4.60,204,134.84,0.03,1.000,-2.34,-1.56,14.50,19.6,14.79,196,19.00,3.27,68,2.28,2558,19.2,0.00,0
113.460,0.80,14.52,14.59,0.812,0.00,-1.05,1486,1500,6,72,34.66,-4.25,204,135.76,-0.22,1.000,-2.34,-1.56,14.54,20.0,14.79,196,19.00,3.82,68,2.28,2559,19.6,0.00,0
113.484,0.80,14.52,14.53,0.812,0.00,-1.05,1541,1500,6,72,34.66,-4.37,204,136.93,-0.04,1.000,-2.34,-1.56,14.59,20.0,14.79,196,19.00,3.82,68,2.28,2553,19.6,0.00,0
113.498,0.81,14.48,14.53,0.812,0.00,-1.05,1521,1500,6,72,34.81,-4.41,204,136.93,-0.04,1.000,-1.56,-1.56,14.55,20.0,14.79,196,19.00,3.27,68,2.32,2552,19.6,0.00,0
113.513,0.81,14.48,14.53,0.812,0.00,-1.05,1499,1500,6,72,35.27,-3.99,204,137.51,-0.38,1.000,-1.56,-1.56,14.56,20.0,14.79,196,19.00,3.27,68,2.32,2552,19.6,0.00,0
113.533,0.83,14.48,14.53,0.812,0.00,-1.05,1490,1553,6,72,35.62,-3.99,204,137.51,-0.38,1.000,-1.56,-1.56,14.55,20.0,14.79,196,18.50,3.82,68,2.34,2552,19.6,0.00,0
113.558,0.83,14.44,14.47,0.812,0.00,-1.05,1532,1553,6,72,35.56,-4.16,204,135.86,-0.22,1.000,-1.56,-1.56,14.54,20.0,14.79,196,18.50,3.82,68,2.34,2552,19.6,0.00,0
113.583,0.83,14.44,14.47,0.812,0.00,-1.05,1523,1553,6,72,35.79,-3.95,204,135.79,-0.52,1.000,-0.78,-1.56,14.50,20.0,14.79,196,18.50,3.81,68,2.32,2556,19.6,0.00,0
